timestamp(ms),OrientX,OrientY,OrientZ,GyroX,GyroY,GyroZ,LinearX,LinearY,LinearZ,MagX,MagY,MagZ,AcclX,AcclY,AcclZ,GravityX,GravityY,GravityZ,temperature,
"1678296547,606",,,,,,,"-0,02",,,,,,,,,,,,,
"1678296547,609",,,,,,,,"0,06",,,,,,,,,,,,
"1678296547,613",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296547,616",,,,,,,,,,"10,5",,,,,,,,,,
"1678296547,619",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296547,622",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296547,625",,,,,,,,,,,,,"0,15",,,,,,,
"1678296547,628",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296547,631",,,,,,,,,,,,,,,"9,51",,,,,
"1678296547,634",,,,,,,,,,,,,,,,"0,18",,,,
"1678296547,638",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296547,641",,,,,,,,,,,,,,,,,,"9,79",,
"1678296547,644",,,,,,,,,,,,,,,,,,,"24",
"1678296547,668","326,0625",,,,,,,,,,,,,,,,,,,
"1678296547,671",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296547,674",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296547,677",,,,"0,002182",,,,,,,,,,,,,,,,
"1678296547,68",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296547,683",,,,,,"0",,,,,,,,,,,,,,
"1678296547,686",,,,,,,"-0,1",,,,,,,,,,,,,
"1678296547,69",,,,,,,,"-0,03",,,,,,,,,,,,
"1678296547,693",,,,,,,,,"-0,29",,,,,,,,,,,
"1678296547,696",,,,,,,,,,"10,875",,,,,,,,,,
"1678296547,699",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296547,702",,,,,,,,,,,,"-36",,,,,,,,
"1678296547,705",,,,,,,,,,,,,"0,08",,,,,,,
"1678296547,708",,,,,,,,,,,,,,"-0,5",,,,,,
"1678296547,711",,,,,,,,,,,,,,,"9,49",,,,,
"1678296547,714",,,,,,,,,,,,,,,,"0,18",,,,
"1678296547,718",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296547,721",,,,,,,,,,,,,,,,,,"9,79",,
"1678296547,725",,,,,,,,,,,,,,,,,,,"24",
"1678296547,748","326,0625",,,,,,,,,,,,,,,,,,,
"1678296547,751",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296547,755",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296547,758",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296547,761",,,,,"0,005454",,,,,,,,,,,,,,,
"1678296547,764",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296547,767",,,,,,,"0",,,,,,,,,,,,,
"1678296547,77",,,,,,,,"0,04",,,,,,,,,,,,
"1678296547,773",,,,,,,,,"-0,49",,,,,,,,,,,
"1678296547,776",,,,,,,,,,"10,5",,,,,,,,,,
"1678296547,779",,,,,,,,,,,"0,375",,,,,,,,,
"1678296547,782",,,,,,,,,,,,"-36",,,,,,,,
"1678296547,785",,,,,,,,,,,,,"0,19",,,,,,,
"1678296547,788",,,,,,,,,,,,,,"-0,42",,,,,,
"1678296547,791",,,,,,,,,,,,,,,"9,29",,,,,
"1678296547,795",,,,,,,,,,,,,,,,"0,18",,,,
"1678296547,798",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296547,802",,,,,,,,,,,,,,,,,,"9,79",,
"1678296547,805",,,,,,,,,,,,,,,,,,,"24",
"1678296547,828","326,0625",,,,,,,,,,,,,,,,,,,
"1678296547,831",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296547,834",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296547,837",,,,"0,003272",,,,,,,,,,,,,,,,
"1678296547,84",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296547,843",,,,,,"0,002182",,,,,,,,,,,,,,
"1678296547,847",,,,,,,"-0,08",,,,,,,,,,,,,
"1678296547,85",,,,,,,,"0,03",,,,,,,,,,,,
"1678296547,853",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296547,856",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296547,859",,,,,,,,,,,"0",,,,,,,,,
"1678296547,862",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296547,865",,,,,,,,,,,,,"0,1",,,,,,,
"1678296547,868",,,,,,,,,,,,,,"-0,43",,,,,,
"1678296547,871",,,,,,,,,,,,,,,"9,53",,,,,
"1678296547,874",,,,,,,,,,,,,,,,"0,18",,,,
"1678296547,878",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296547,882",,,,,,,,,,,,,,,,,,"9,79",,
"1678296547,885",,,,,,,,,,,,,,,,,,,"24",
"1678296547,917","326,0625",,,,,,,,,,,,,,,,,,,
"1678296547,92",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296547,923",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296547,926",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296547,929",,,,,"0",,,,,,,,,,,,,,,
"1678296547,932",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296547,936",,,,,,,"-0,01",,,,,,,,,,,,,
"1678296547,939",,,,,,,,"0",,,,,,,,,,,,
"1678296547,943",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296547,946",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296547,948",,,,,,,,,,,"0,375",,,,,,,,,
"1678296547,951",,,,,,,,,,,,"-36",,,,,,,,
"1678296547,954",,,,,,,,,,,,,"0,17",,,,,,,
"1678296547,957",,,,,,,,,,,,,,"-0,46",,,,,,
"1678296547,96",,,,,,,,,,,,,,,"9,56",,,,,
"1678296547,964",,,,,,,,,,,,,,,,"0,18",,,,
"1678296547,967",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296547,971",,,,,,,,,,,,,,,,,,"9,79",,
"1678296547,974",,,,,,,,,,,,,,,,,,,"24",
"1678296547,998","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,001",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,004",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,007",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296548,01",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296548,013",,,,,,"0",,,,,,,,,,,,,,
"1678296548,016",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296548,02",,,,,,,,"0,07",,,,,,,,,,,,
"1678296548,023",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296548,026",,,,,,,,,,"10,5",,,,,,,,,,
"1678296548,029",,,,,,,,,,,"0",,,,,,,,,
"1678296548,032",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296548,035",,,,,,,,,,,,,"0,11",,,,,,,
"1678296548,038",,,,,,,,,,,,,,"-0,39",,,,,,
"1678296548,041",,,,,,,,,,,,,,,"9,53",,,,,
"1678296548,044",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,048",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,051",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,055",,,,,,,,,,,,,,,,,,,"24",
"1678296548,078","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,081",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,085",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,088",,,,"0,003272",,,,,,,,,,,,,,,,
"1678296548,091",,,,,"-0,003272",,,,,,,,,,,,,,,
"1678296548,094",,,,,,"0",,,,,,,,,,,,,,
"1678296548,097",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296548,1",,,,,,,,"0,02",,,,,,,,,,,,
"1678296548,104",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296548,107",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296548,109",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296548,113",,,,,,,,,,,,"-36",,,,,,,,
"1678296548,115",,,,,,,,,,,,,"0,11",,,,,,,
"1678296548,119",,,,,,,,,,,,,,"-0,44",,,,,,
"1678296548,122",,,,,,,,,,,,,,,"9,55",,,,,
"1678296548,125",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,129",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,132",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,135",,,,,,,,,,,,,,,,,,,"24",
"1678296548,158","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,162",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,165",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,168",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296548,171",,,,,"-0,005454",,,,,,,,,,,,,,,
"1678296548,174",,,,,,"0,003272",,,,,,,,,,,,,,
"1678296548,177",,,,,,,"0",,,,,,,,,,,,,
"1678296548,18",,,,,,,,"0,06",,,,,,,,,,,,
"1678296548,184",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296548,187",,,,,,,,,,"9,5",,,,,,,,,,
"1678296548,189",,,,,,,,,,,"0,375",,,,,,,,,
"1678296548,192",,,,,,,,,,,,"-36,75",,,,,,,,
"1678296548,195",,,,,,,,,,,,,"0,17",,,,,,,
"1678296548,199",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296548,201",,,,,,,,,,,,,,,"9,54",,,,,
"1678296548,205",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,208",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,212",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,215",,,,,,,,,,,,,,,,,,,"24",
"1678296548,239","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,242",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,245",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,248",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296548,251",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296548,254",,,,,,"0",,,,,,,,,,,,,,
"1678296548,258",,,,,,,"-0,01",,,,,,,,,,,,,
"1678296548,261",,,,,,,,"0,03",,,,,,,,,,,,
"1678296548,264",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296548,267",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296548,27",,,,,,,,,,,"0,375",,,,,,,,,
"1678296548,273",,,,,,,,,,,,"-36",,,,,,,,
"1678296548,276",,,,,,,,,,,,,"0,16",,,,,,,
"1678296548,279",,,,,,,,,,,,,,"-0,43",,,,,,
"1678296548,282",,,,,,,,,,,,,,,"9,53",,,,,
"1678296548,285",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,289",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,292",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,296",,,,,,,,,,,,,,,,,,,"24",
"1678296548,319","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,322",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,326",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,329",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296548,332",,,,,"0,005454",,,,,,,,,,,,,,,
"1678296548,334",,,,,,"0",,,,,,,,,,,,,,
"1678296548,338",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296548,341",,,,,,,,"0,04",,,,,,,,,,,,
"1678296548,345",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296548,347",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296548,35",,,,,,,,,,,"-0,375",,,,,,,,,
"1678296548,354",,,,,,,,,,,,"-36",,,,,,,,
"1678296548,356",,,,,,,,,,,,,"0,12",,,,,,,
"1678296548,36",,,,,,,,,,,,,,"-0,42",,,,,,
"1678296548,362",,,,,,,,,,,,,,,"9,57",,,,,
"1678296548,366",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,369",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,373",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,376",,,,,,,,,,,,,,,,,,,"24",
"1678296548,4","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,403",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,406",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,409",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296548,412",,,,,"0,005454",,,,,,,,,,,,,,,
"1678296548,415",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296548,418",,,,,,,"0",,,,,,,,,,,,,
"1678296548,422",,,,,,,,"0,06",,,,,,,,,,,,
"1678296548,425",,,,,,,,,"-0,29",,,,,,,,,,,
"1678296548,428",,,,,,,,,,"9,75",,,,,,,,,,
"1678296548,431",,,,,,,,,,,"-0,375",,,,,,,,,
"1678296548,434",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296548,437",,,,,,,,,,,,,"0,19",,,,,,,
"1678296548,44",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296548,443",,,,,,,,,,,,,,,"9,49",,,,,
"1678296548,446",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,45",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,453",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,457",,,,,,,,,,,,,,,,,,,"24",
"1678296548,48","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,483",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,486",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,489",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296548,492",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296548,496",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296548,499",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296548,502",,,,,,,,"0",,,,,,,,,,,,
"1678296548,506",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296548,509",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296548,511",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296548,514",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296548,517",,,,,,,,,,,,,"0,13",,,,,,,
"1678296548,52",,,,,,,,,,,,,,"-0,46",,,,,,
"1678296548,523",,,,,,,,,,,,,,,"9,54",,,,,
"1678296548,527",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,53",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,534",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,537",,,,,,,,,,,,,,,,,,,"24",
"1678296548,561","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,564",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,567",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,57",,,,"-0,003272",,,,,,,,,,,,,,,,
"1678296548,573",,,,,"0,006545",,,,,,,,,,,,,,,
"1678296548,576",,,,,,"0",,,,,,,,,,,,,,
"1678296548,58",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296548,583",,,,,,,,"0,06",,,,,,,,,,,,
"1678296548,586",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296548,589",,,,,,,,,,"9,0625",,,,,,,,,,
"1678296548,592",,,,,,,,,,,"0",,,,,,,,,
"1678296548,595",,,,,,,,,,,,"-36,75",,,,,,,,
"1678296548,598",,,,,,,,,,,,,"0,14",,,,,,,
"1678296548,601",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296548,604",,,,,,,,,,,,,,,"9,51",,,,,
"1678296548,607",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,611",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,614",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,618",,,,,,,,,,,,,,,,,,,"24",
"1678296548,641","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,644",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,648",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,65",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296548,653",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296548,656",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296548,66",,,,,,,"-0,01",,,,,,,,,,,,,
"1678296548,663",,,,,,,,"0,04",,,,,,,,,,,,
"1678296548,667",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296548,669",,,,,,,,,,"10,875",,,,,,,,,,
"1678296548,672",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296548,675",,,,,,,,,,,,"-36",,,,,,,,
"1678296548,678",,,,,,,,,,,,,"0,16",,,,,,,
"1678296548,681",,,,,,,,,,,,,,"-0,42",,,,,,
"1678296548,684",,,,,,,,,,,,,,,"9,5",,,,,
"1678296548,688",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,691",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,695",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,698",,,,,,,,,,,,,,,,,,,"24",
"1678296548,721","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,725",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,728",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,731",,,,"0,002182",,,,,,,,,,,,,,,,
"1678296548,734",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296548,737",,,,,,"0",,,,,,,,,,,,,,
"1678296548,74",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296548,743",,,,,,,,"0,02",,,,,,,,,,,,
"1678296548,747",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296548,75",,,,,,,,,,"10,5",,,,,,,,,,
"1678296548,752",,,,,,,,,,,"1,0625",,,,,,,,,
"1678296548,756",,,,,,,,,,,,"-36,375",,,,,,,,
"1678296548,759",,,,,,,,,,,,,"0,11",,,,,,,
"1678296548,762",,,,,,,,,,,,,,"-0,45",,,,,,
"1678296548,768",,,,,,,,,,,,,,,"9,52",,,,,
"1678296548,769",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,772",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,775",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,778",,,,,,,,,,,,,,,,,,,"24",
"1678296548,802","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,805",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,808",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,811",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296548,814",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296548,817",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296548,821",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296548,824",,,,,,,,"0,04",,,,,,,,,,,,
"1678296548,827",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296548,83",,,,,,,,,,"10,5",,,,,,,,,,
"1678296548,834",,,,,,,,,,,"0,375",,,,,,,,,
"1678296548,836",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296548,839",,,,,,,,,,,,,"0,14",,,,,,,
"1678296548,842",,,,,,,,,,,,,,"-0,42",,,,,,
"1678296548,845",,,,,,,,,,,,,,,"9,55",,,,,
"1678296548,849",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,852",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,856",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,859",,,,,,,,,,,,,,,,,,,"24",
"1678296548,882","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,885",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,888",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,891",,,,"0",,,,,,,,,,,,,,,,
"1678296548,894",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296548,897",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296548,901",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296548,904",,,,,,,,"0,05",,,,,,,,,,,,
"1678296548,907",,,,,,,,,"-0,17",,,,,,,,,,,
"1678296548,91",,,,,,,,,,"9,75",,,,,,,,,,
"1678296548,913",,,,,,,,,,,"-0,6875",,,,,,,,,
"1678296548,916",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296548,919",,,,,,,,,,,,,"0,13",,,,,,,
"1678296548,922",,,,,,,,,,,,,,"-0,41",,,,,,
"1678296548,925",,,,,,,,,,,,,,,"9,61",,,,,
"1678296548,929",,,,,,,,,,,,,,,,"0,18",,,,
"1678296548,932",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296548,936",,,,,,,,,,,,,,,,,,"9,79",,
"1678296548,939",,,,,,,,,,,,,,,,,,,"24",
"1678296548,971","326,0625",,,,,,,,,,,,,,,,,,,
"1678296548,974",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296548,977",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296548,98",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296548,983",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296548,986",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296548,99",,,,,,,"-0,02",,,,,,,,,,,,,
"1678296548,993",,,,,,,,"0,06",,,,,,,,,,,,
"1678296548,996",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296548,999",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296549,002",,,,,,,,,,,"0,375",,,,,,,,,
"1678296549,005",,,,,,,,,,,,"-35,25",,,,,,,,
"1678296549,008",,,,,,,,,,,,,"0,15",,,,,,,
"1678296549,011",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296549,014",,,,,,,,,,,,,,,"9,54",,,,,
"1678296549,018",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,021",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296549,025",,,,,,,,,,,,,,,,,,"9,79",,
"1678296549,028",,,,,,,,,,,,,,,,,,,"24",
"1678296549,051","326,0625",,,,,,,,,,,,,,,,,,,
"1678296549,055",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296549,058",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296549,061",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296549,064",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296549,067",,,,,,"0",,,,,,,,,,,,,,
"1678296549,07",,,,,,,"-0,02",,,,,,,,,,,,,
"1678296549,073",,,,,,,,"0,07",,,,,,,,,,,,
"1678296549,077",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296549,08",,,,,,,,,,"10,875",,,,,,,,,,
"1678296549,082",,,,,,,,,,,"0,375",,,,,,,,,
"1678296549,085",,,,,,,,,,,,"-36",,,,,,,,
"1678296549,088",,,,,,,,,,,,,"0,16",,,,,,,
"1678296549,092",,,,,,,,,,,,,,"-0,39",,,,,,
"1678296549,094",,,,,,,,,,,,,,,"9,5",,,,,
"1678296549,098",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,101",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296549,105",,,,,,,,,,,,,,,,,,"9,79",,
"1678296549,108",,,,,,,,,,,,,,,,,,,"24",
"1678296549,132","326,0625",,,,,,,,,,,,,,,,,,,
"1678296549,135",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296549,138",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296549,141",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296549,144",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296549,147",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296549,151",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296549,154",,,,,,,,"0,02",,,,,,,,,,,,
"1678296549,157",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296549,16",,,,,,,,,,"9,0625",,,,,,,,,,
"1678296549,163",,,,,,,,,,,"0,375",,,,,,,,,
"1678296549,166",,,,,,,,,,,,"-36,375",,,,,,,,
"1678296549,169",,,,,,,,,,,,,"0,11",,,,,,,
"1678296549,172",,,,,,,,,,,,,,"-0,45",,,,,,
"1678296549,175",,,,,,,,,,,,,,,"9,56",,,,,
"1678296549,178",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,182",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296549,185",,,,,,,,,,,,,,,,,,"9,79",,
"1678296549,189",,,,,,,,,,,,,,,,,,,"24",
"1678296549,212","326,0625",,,,,,,,,,,,,,,,,,,
"1678296549,215",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296549,219",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296549,222",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296549,225",,,,,"0",,,,,,,,,,,,,,,
"1678296549,228",,,,,,"0",,,,,,,,,,,,,,
"1678296549,231",,,,,,,"-0,02",,,,,,,,,,,,,
"1678296549,234",,,,,,,,"0,06",,,,,,,,,,,,
"1678296549,238",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296549,241",,,,,,,,,,"10,5",,,,,,,,,,
"1678296549,244",,,,,,,,,,,"-0,375",,,,,,,,,
"1678296549,247",,,,,,,,,,,,"-35,25",,,,,,,,
"1678296549,249",,,,,,,,,,,,,"0,15",,,,,,,
"1678296549,253",,,,,,,,,,,,,,"-0,4",,,,,,
"1678296549,256",,,,,,,,,,,,,,,"9,55",,,,,
"1678296549,259",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,263",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296549,266",,,,,,,,,,,,,,,,,,"9,79",,
"1678296549,269",,,,,,,,,,,,,,,,,,,"24",
"1678296549,293","326,0625",,,,,,,,,,,,,,,,,,,
"1678296549,296",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296549,299",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296549,302",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296549,305",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296549,308",,,,,,"0",,,,,,,,,,,,,,
"1678296549,311",,,,,,,"0",,,,,,,,,,,,,
"1678296549,315",,,,,,,,"0,08",,,,,,,,,,,,
"1678296549,318",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296549,321",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296549,324",,,,,,,,,,,"0,375",,,,,,,,,
"1678296549,327",,,,,,,,,,,,"-36,75",,,,,,,,
"1678296549,33",,,,,,,,,,,,,"0,17",,,,,,,
"1678296549,333",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296549,336",,,,,,,,,,,,,,,"9,53",,,,,
"1678296549,339",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,343",,,,,,,,,,,,,,,,,"-0,47",,,
"1678296549,346",,,,,,,,,,,,,,,,,,"9,79",,
"1678296549,35",,,,,,,,,,,,,,,,,,,"24",
"1678296549,373","326,0625",,,,,,,,,,,,,,,,,,,
"1678296549,376",,"1,0625",,,,,,,,,,,,,,,,,,
"1678296549,379",,,"2,6875",,,,,,,,,,,,,,,,,
"1678296549,383",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296549,385",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296549,388",,,,,,"0",,,,,,,,,,,,,,
"1678296549,392",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296549,395",,,,,,,,"0,03",,,,,,,,,,,,
"1678296549,399",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296549,401",,,,,,,,,,"10,1875",,,,,,,,,,
"1678296549,404",,,,,,,,,,,"0,6875",,,,,,,,,
"1678296549,407",,,,,,,,,,,,"-35,5625",,,,,,,,
"1678296549,41",,,,,,,,,,,,,"0,11",,,,,,,
"1678296549,413",,,,,,,,,,,,,,"-0,43",,,,,,
"1678296549,416",,,,,,,,,,,,,,,"9,55",,,,,
"1678296549,42",,,,,,,,,,,,,,,,"0,18",,,,
"1678296549,423",,,,,,,,,,,,,,,,,"-0,47",,,
