timestamp(ms),temperature,OrientX(deg),OrientY(deg),OrientZ(deg),GyroX(rad/s),GyroY(rad/s),GyroZ(rad/s),LinearX(m/s^2),LinearY(m/s^2),LinearZ(m/s^2),MagX(uT),MagY(uT),MagZ(uT),AcclX(m/s^2),AcclY(m/s^2),AcclZ(m/s^2),GravityX(m/s^2),GravityY(m/s^2),GravityZ(m/s^2),
"1678299439,745",,,,,,,,,,,,,,"0,04",,,,,,
"1678299439,749",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299439,753",,,,,,,,,,,,,,,,"9,54",,,,
"1678299439,758",,,,,,,,,,,,,,,,,"0",,,
"1678299439,763",,,,,,,,,,,,,,,,,,"0",,
"1678299439,767",,,,,,,,,,,,,,,,,,,"0",
"1678299439,771","24",,,,,,,,,,,,,,,,,,,
"1678299439,8",,"0",,,,,,,,,,,,,,,,,,
"1678299439,804",,,"0",,,,,,,,,,,,,,,,,
"1678299439,808",,,,"0",,,,,,,,,,,,,,,,
"1678299439,812",,,,,"0",,,,,,,,,,,,,,,
"1678299439,816",,,,,,"0",,,,,,,,,,,,,,
"1678299439,82",,,,,,,"0",,,,,,,,,,,,,
"1678299439,825",,,,,,,,"0",,,,,,,,,,,,
"1678299439,829",,,,,,,,,"0",,,,,,,,,,,
"1678299439,834",,,,,,,,,,"0",,,,,,,,,,
"1678299439,837",,,,,,,,,,,"0",,,,,,,,,
"1678299439,841",,,,,,,,,,,,"0",,,,,,,,
"1678299439,844",,,,,,,,,,,,,"0",,,,,,,
"1678299439,848",,,,,,,,,,,,,,"0,06",,,,,,
"1678299439,853",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299439,857",,,,,,,,,,,,,,,,"9,55",,,,
"1678299439,861",,,,,,,,,,,,,,,,,"0",,,
"1678299439,866",,,,,,,,,,,,,,,,,,"0",,
"1678299439,871",,,,,,,,,,,,,,,,,,,"0",
"1678299439,874","24",,,,,,,,,,,,,,,,,,,
"1678299439,91",,"0",,,,,,,,,,,,,,,,,,
"1678299439,914",,,"0",,,,,,,,,,,,,,,,,
"1678299439,918",,,,"0",,,,,,,,,,,,,,,,
"1678299439,923",,,,,"0",,,,,,,,,,,,,,,
"1678299439,927",,,,,,"0",,,,,,,,,,,,,,
"1678299439,931",,,,,,,"0",,,,,,,,,,,,,
"1678299439,935",,,,,,,,"0",,,,,,,,,,,,
"1678299439,94",,,,,,,,,"0",,,,,,,,,,,
"1678299439,944",,,,,,,,,,"0",,,,,,,,,,
"1678299439,948",,,,,,,,,,,"0",,,,,,,,,
"1678299439,951",,,,,,,,,,,,"0",,,,,,,,
"1678299439,954",,,,,,,,,,,,,"0",,,,,,,
"1678299439,959",,,,,,,,,,,,,,"0,04",,,,,,
"1678299439,963",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299439,968",,,,,,,,,,,,,,,,"9,53",,,,
"1678299439,972",,,,,,,,,,,,,,,,,"0",,,
"1678299439,977",,,,,,,,,,,,,,,,,,"0",,
"1678299439,981",,,,,,,,,,,,,,,,,,,"0",
"1678299439,984","24",,,,,,,,,,,,,,,,,,,
"1678299440,013",,"0",,,,,,,,,,,,,,,,,,
"1678299440,018",,,"0",,,,,,,,,,,,,,,,,
"1678299440,022",,,,"0",,,,,,,,,,,,,,,,
"1678299440,026",,,,,"0",,,,,,,,,,,,,,,
"1678299440,03",,,,,,"0",,,,,,,,,,,,,,
"1678299440,034",,,,,,,"0",,,,,,,,,,,,,
"1678299440,038",,,,,,,,"0",,,,,,,,,,,,
"1678299440,043",,,,,,,,,"0",,,,,,,,,,,
"1678299440,047",,,,,,,,,,"0",,,,,,,,,,
"1678299440,051",,,,,,,,,,,"0",,,,,,,,,
"1678299440,054",,,,,,,,,,,,"0",,,,,,,,
"1678299440,058",,,,,,,,,,,,,"0",,,,,,,
"1678299440,062",,,,,,,,,,,,,,"0,04",,,,,,
"1678299440,066",,,,,,,,,,,,,,,"-0,33",,,,,
"1678299440,07",,,,,,,,,,,,,,,,"9,56",,,,
"1678299440,075",,,,,,,,,,,,,,,,,"0",,,
"1678299440,079",,,,,,,,,,,,,,,,,,"0",,
"1678299440,084",,,,,,,,,,,,,,,,,,,"0",
"1678299440,087","24",,,,,,,,,,,,,,,,,,,
"1678299440,117",,"0",,,,,,,,,,,,,,,,,,
"1678299440,121",,,"0",,,,,,,,,,,,,,,,,
"1678299440,125",,,,"0",,,,,,,,,,,,,,,,
"1678299440,129",,,,,"0",,,,,,,,,,,,,,,
"1678299440,133",,,,,,"0",,,,,,,,,,,,,,
"1678299440,137",,,,,,,"0",,,,,,,,,,,,,
"1678299440,142",,,,,,,,"0",,,,,,,,,,,,
"1678299440,146",,,,,,,,,"0",,,,,,,,,,,
"1678299440,151",,,,,,,,,,"0",,,,,,,,,,
"1678299440,154",,,,,,,,,,,"0",,,,,,,,,
"1678299440,158",,,,,,,,,,,,"0",,,,,,,,
"1678299440,161",,,,,,,,,,,,,"0",,,,,,,
"1678299440,165",,,,,,,,,,,,,,"0,07",,,,,,
"1678299440,169",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299440,173",,,,,,,,,,,,,,,,"9,55",,,,
"1678299440,178",,,,,,,,,,,,,,,,,"0",,,
"1678299440,183",,,,,,,,,,,,,,,,,,"0",,
"1678299440,187",,,,,,,,,,,,,,,,,,,"0",
"1678299440,191","24",,,,,,,,,,,,,,,,,,,
"1678299440,22",,"0",,,,,,,,,,,,,,,,,,
"1678299440,224",,,"0",,,,,,,,,,,,,,,,,
"1678299440,228",,,,"0",,,,,,,,,,,,,,,,
"1678299440,232",,,,,"0",,,,,,,,,,,,,,,
"1678299440,236",,,,,,"0",,,,,,,,,,,,,,
"1678299440,24",,,,,,,"0",,,,,,,,,,,,,
"1678299440,245",,,,,,,,"0",,,,,,,,,,,,
"1678299440,249",,,,,,,,,"0",,,,,,,,,,,
"1678299440,254",,,,,,,,,,"0",,,,,,,,,,
"1678299440,257",,,,,,,,,,,"0",,,,,,,,,
"1678299440,261",,,,,,,,,,,,"0",,,,,,,,
"1678299440,264",,,,,,,,,,,,,"0",,,,,,,
"1678299440,268",,,,,,,,,,,,,,"0,03",,,,,,
"1678299440,273",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299440,277",,,,,,,,,,,,,,,,"9,55",,,,
"1678299440,281",,,,,,,,,,,,,,,,,"0",,,
"1678299440,286",,,,,,,,,,,,,,,,,,"0",,
"1678299440,291",,,,,,,,,,,,,,,,,,,"0",
"1678299440,294","24",,,,,,,,,,,,,,,,,,,
"1678299440,323",,"0",,,,,,,,,,,,,,,,,,
"1678299440,327",,,"0",,,,,,,,,,,,,,,,,
"1678299440,331",,,,"0",,,,,,,,,,,,,,,,
"1678299440,335",,,,,"0",,,,,,,,,,,,,,,
"1678299440,34",,,,,,"0",,,,,,,,,,,,,,
"1678299440,344",,,,,,,"0",,,,,,,,,,,,,
"1678299440,348",,,,,,,,"0",,,,,,,,,,,,
"1678299440,353",,,,,,,,,"0",,,,,,,,,,,
"1678299440,357",,,,,,,,,,"0",,,,,,,,,,
"1678299440,36",,,,,,,,,,,"0",,,,,,,,,
"1678299440,364",,,,,,,,,,,,"0",,,,,,,,
"1678299440,367",,,,,,,,,,,,,"0",,,,,,,
"1678299440,371",,,,,,,,,,,,,,"0,05",,,,,,
"1678299440,376",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299440,38",,,,,,,,,,,,,,,,"9,52",,,,
"1678299440,385",,,,,,,,,,,,,,,,,"0",,,
"1678299440,389",,,,,,,,,,,,,,,,,,"0",,
"1678299440,394",,,,,,,,,,,,,,,,,,,"0",
"1678299440,397","24",,,,,,,,,,,,,,,,,,,
"1678299440,426",,"0",,,,,,,,,,,,,,,,,,
"1678299440,431",,,"0",,,,,,,,,,,,,,,,,
"1678299440,435",,,,"0",,,,,,,,,,,,,,,,
"1678299440,439",,,,,"0",,,,,,,,,,,,,,,
"1678299440,443",,,,,,"0",,,,,,,,,,,,,,
"1678299440,447",,,,,,,"0",,,,,,,,,,,,,
"1678299440,451",,,,,,,,"0",,,,,,,,,,,,
"1678299440,456",,,,,,,,,"0",,,,,,,,,,,
"1678299440,46",,,,,,,,,,"0",,,,,,,,,,
"1678299440,464",,,,,,,,,,,"0",,,,,,,,,
"1678299440,467",,,,,,,,,,,,"0",,,,,,,,
"1678299440,471",,,,,,,,,,,,,"0",,,,,,,
"1678299440,475",,,,,,,,,,,,,,"0,05",,,,,,
"1678299440,479",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299440,483",,,,,,,,,,,,,,,,"9,58",,,,
"1678299440,488",,,,,,,,,,,,,,,,,"0",,,
"1678299440,493",,,,,,,,,,,,,,,,,,"0",,
"1678299440,497",,,,,,,,,,,,,,,,,,,"0",
"1678299440,5","24",,,,,,,,,,,,,,,,,,,
"1678299440,529",,"0",,,,,,,,,,,,,,,,,,
"1678299440,533",,,"0",,,,,,,,,,,,,,,,,
"1678299440,538",,,,"0",,,,,,,,,,,,,,,,
"1678299440,542",,,,,"0",,,,,,,,,,,,,,,
"1678299440,546",,,,,,"0",,,,,,,,,,,,,,
"1678299440,55",,,,,,,"0",,,,,,,,,,,,,
"1678299440,554",,,,,,,,"0",,,,,,,,,,,,
"1678299440,559",,,,,,,,,"0",,,,,,,,,,,
"1678299440,564",,,,,,,,,,"0",,,,,,,,,,
"1678299440,567",,,,,,,,,,,"0",,,,,,,,,
"1678299440,57",,,,,,,,,,,,"0",,,,,,,,
"1678299440,574",,,,,,,,,,,,,"0",,,,,,,
"1678299440,578",,,,,,,,,,,,,,"0,05",,,,,,
"1678299440,582",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299440,586",,,,,,,,,,,,,,,,"9,56",,,,
"1678299440,591",,,,,,,,,,,,,,,,,"0",,,
"1678299440,596",,,,,,,,,,,,,,,,,,"0",,
"1678299440,6",,,,,,,,,,,,,,,,,,,"0",
"1678299440,603","24",,,,,,,,,,,,,,,,,,,
"1678299440,632",,"0",,,,,,,,,,,,,,,,,,
"1678299440,636",,,"0",,,,,,,,,,,,,,,,,
"1678299440,641",,,,"0",,,,,,,,,,,,,,,,
"1678299440,645",,,,,"0",,,,,,,,,,,,,,,
"1678299440,649",,,,,,"0",,,,,,,,,,,,,,
"1678299440,653",,,,,,,"0",,,,,,,,,,,,,
"1678299440,657",,,,,,,,"0",,,,,,,,,,,,
"1678299440,662",,,,,,,,,"0",,,,,,,,,,,
"1678299440,666",,,,,,,,,,"0",,,,,,,,,,
"1678299440,67",,,,,,,,,,,"0",,,,,,,,,
"1678299440,674",,,,,,,,,,,,"0",,,,,,,,
"1678299440,677",,,,,,,,,,,,,"0",,,,,,,
"1678299440,681",,,,,,,,,,,,,,"0,05",,,,,,
"1678299440,685",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299440,689",,,,,,,,,,,,,,,,"9,57",,,,
"1678299440,694",,,,,,,,,,,,,,,,,"0",,,
"1678299440,698",,,,,,,,,,,,,,,,,,"0",,
"1678299440,703",,,,,,,,,,,,,,,,,,,"0",
"1678299440,706","24",,,,,,,,,,,,,,,,,,,
"1678299440,736",,"0",,,,,,,,,,,,,,,,,,
"1678299440,74",,,"0",,,,,,,,,,,,,,,,,
"1678299440,744",,,,"0",,,,,,,,,,,,,,,,
"1678299440,748",,,,,"0",,,,,,,,,,,,,,,
"1678299440,752",,,,,,"0",,,,,,,,,,,,,,
"1678299440,756",,,,,,,"0",,,,,,,,,,,,,
"1678299440,761",,,,,,,,"0",,,,,,,,,,,,
"1678299440,765",,,,,,,,,"0",,,,,,,,,,,
"1678299440,77",,,,,,,,,,"0",,,,,,,,,,
"1678299440,773",,,,,,,,,,,"0",,,,,,,,,
"1678299440,776",,,,,,,,,,,,"0",,,,,,,,
"1678299440,78",,,,,,,,,,,,,"0",,,,,,,
"1678299440,784",,,,,,,,,,,,,,"0,04",,,,,,
"1678299440,788",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299440,792",,,,,,,,,,,,,,,,"9,57",,,,
"1678299440,797",,,,,,,,,,,,,,,,,"0",,,
"1678299440,802",,,,,,,,,,,,,,,,,,"0",,
"1678299440,807",,,,,,,,,,,,,,,,,,,"0",
"1678299440,81","24",,,,,,,,,,,,,,,,,,,
"1678299440,839",,"0",,,,,,,,,,,,,,,,,,
"1678299440,843",,,"0",,,,,,,,,,,,,,,,,
"1678299440,847",,,,"0",,,,,,,,,,,,,,,,
"1678299440,851",,,,,"0",,,,,,,,,,,,,,,
"1678299440,855",,,,,,"0",,,,,,,,,,,,,,
"1678299440,859",,,,,,,"0",,,,,,,,,,,,,
"1678299440,864",,,,,,,,"0",,,,,,,,,,,,
"1678299440,868",,,,,,,,,"0",,,,,,,,,,,
"1678299440,873",,,,,,,,,,"0",,,,,,,,,,
"1678299440,876",,,,,,,,,,,"0",,,,,,,,,
"1678299440,881",,,,,,,,,,,,"0",,,,,,,,
"1678299440,883",,,,,,,,,,,,,"0",,,,,,,
"1678299440,887",,,,,,,,,,,,,,"0,05",,,,,,
"1678299440,892",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299440,896",,,,,,,,,,,,,,,,"9,55",,,,
"1678299440,9",,,,,,,,,,,,,,,,,"0",,,
"1678299440,905",,,,,,,,,,,,,,,,,,"0",,
"1678299440,91",,,,,,,,,,,,,,,,,,,"0",
"1678299440,913","24",,,,,,,,,,,,,,,,,,,
"1678299440,95",,"0",,,,,,,,,,,,,,,,,,
"1678299440,954",,,"0",,,,,,,,,,,,,,,,,
"1678299440,958",,,,"0",,,,,,,,,,,,,,,,
"1678299440,962",,,,,"0",,,,,,,,,,,,,,,
"1678299440,966",,,,,,"0",,,,,,,,,,,,,,
"1678299440,97",,,,,,,"0",,,,,,,,,,,,,
"1678299440,975",,,,,,,,"0",,,,,,,,,,,,
"1678299440,979",,,,,,,,,"0",,,,,,,,,,,
"1678299440,984",,,,,,,,,,"0",,,,,,,,,,
"1678299440,987",,,,,,,,,,,"0",,,,,,,,,
"1678299440,991",,,,,,,,,,,,"0",,,,,,,,
"1678299440,994",,,,,,,,,,,,,"0",,,,,,,
"1678299440,998",,,,,,,,,,,,,,"0,06",,,,,,
"1678299441,002",,,,,,,,,,,,,,,"-0,28",,,,,
"1678299441,007",,,,,,,,,,,,,,,,"9,52",,,,
"1678299441,011",,,,,,,,,,,,,,,,,"0",,,
"1678299441,016",,,,,,,,,,,,,,,,,,"0",,
"1678299441,02",,,,,,,,,,,,,,,,,,,"0",
"1678299441,024","24",,,,,,,,,,,,,,,,,,,
"1678299441,053",,"0",,,,,,,,,,,,,,,,,,
"1678299441,057",,,"0",,,,,,,,,,,,,,,,,
"1678299441,061",,,,"0",,,,,,,,,,,,,,,,
"1678299441,065",,,,,"0",,,,,,,,,,,,,,,
"1678299441,069",,,,,,"0",,,,,,,,,,,,,,
"1678299441,073",,,,,,,"0",,,,,,,,,,,,,
"1678299441,078",,,,,,,,"0",,,,,,,,,,,,
"1678299441,082",,,,,,,,,"0",,,,,,,,,,,
"1678299441,087",,,,,,,,,,"0",,,,,,,,,,
"1678299441,09",,,,,,,,,,,"0",,,,,,,,,
"1678299441,094",,,,,,,,,,,,"0",,,,,,,,
"1678299441,097",,,,,,,,,,,,,"0",,,,,,,
"1678299441,101",,,,,,,,,,,,,,"0,05",,,,,,
"1678299441,106",,,,,,,,,,,,,,,"-0,33",,,,,
"1678299441,11",,,,,,,,,,,,,,,,"9,53",,,,
"1678299441,114",,,,,,,,,,,,,,,,,"0",,,
"1678299441,119",,,,,,,,,,,,,,,,,,"0",,
"1678299441,124",,,,,,,,,,,,,,,,,,,"0",
"1678299441,127","24",,,,,,,,,,,,,,,,,,,
"1678299441,156",,"0",,,,,,,,,,,,,,,,,,
"1678299441,161",,,"0",,,,,,,,,,,,,,,,,
"1678299441,164",,,,"0",,,,,,,,,,,,,,,,
"1678299441,168",,,,,"0",,,,,,,,,,,,,,,
"1678299441,172",,,,,,"0",,,,,,,,,,,,,,
"1678299441,176",,,,,,,"0",,,,,,,,,,,,,
"1678299441,181",,,,,,,,"0",,,,,,,,,,,,
"1678299441,185",,,,,,,,,"0",,,,,,,,,,,
"1678299441,19",,,,,,,,,,"0",,,,,,,,,,
"1678299441,193",,,,,,,,,,,"0",,,,,,,,,
"1678299441,197",,,,,,,,,,,,"0",,,,,,,,
"1678299441,2",,,,,,,,,,,,,"0",,,,,,,
"1678299441,204",,,,,,,,,,,,,,"0,05",,,,,,
"1678299441,209",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299441,213",,,,,,,,,,,,,,,,"9,57",,,,
"1678299441,217",,,,,,,,,,,,,,,,,"0",,,
"1678299441,222",,,,,,,,,,,,,,,,,,"0",,
"1678299441,227",,,,,,,,,,,,,,,,,,,"0",
"1678299441,23","24",,,,,,,,,,,,,,,,,,,
"1678299441,26",,"0",,,,,,,,,,,,,,,,,,
"1678299441,263",,,"0",,,,,,,,,,,,,,,,,
"1678299441,267",,,,"0",,,,,,,,,,,,,,,,
"1678299441,271",,,,,"0",,,,,,,,,,,,,,,
"1678299441,276",,,,,,"0",,,,,,,,,,,,,,
"1678299441,28",,,,,,,"0",,,,,,,,,,,,,
"1678299441,284",,,,,,,,"0",,,,,,,,,,,,
"1678299441,289",,,,,,,,,"0",,,,,,,,,,,
"1678299441,293",,,,,,,,,,"0",,,,,,,,,,
"1678299441,296",,,,,,,,,,,"0",,,,,,,,,
"1678299441,3",,,,,,,,,,,,"0",,,,,,,,
"1678299441,304",,,,,,,,,,,,,"0",,,,,,,
"1678299441,307",,,,,,,,,,,,,,"0,06",,,,,,
"1678299441,312",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299441,316",,,,,,,,,,,,,,,,"9,54",,,,
"1678299441,32",,,,,,,,,,,,,,,,,"0",,,
"1678299441,325",,,,,,,,,,,,,,,,,,"0",,
"1678299441,33",,,,,,,,,,,,,,,,,,,"0",
"1678299441,333","24",,,,,,,,,,,,,,,,,,,
"1678299441,362",,"0",,,,,,,,,,,,,,,,,,
"1678299441,366",,,"0",,,,,,,,,,,,,,,,,
"1678299441,371",,,,"0",,,,,,,,,,,,,,,,
"1678299441,375",,,,,"0",,,,,,,,,,,,,,,
"1678299441,379",,,,,,"0",,,,,,,,,,,,,,
"1678299441,383",,,,,,,"0",,,,,,,,,,,,,
"1678299441,387",,,,,,,,"0",,,,,,,,,,,,
"1678299441,392",,,,,,,,,"0",,,,,,,,,,,
"1678299441,396",,,,,,,,,,"0",,,,,,,,,,
"1678299441,4",,,,,,,,,,,"0",,,,,,,,,
"1678299441,403",,,,,,,,,,,,"0",,,,,,,,
"1678299441,407",,,,,,,,,,,,,"0",,,,,,,
"1678299441,411",,,,,,,,,,,,,,"0,04",,,,,,
"1678299441,415",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299441,419",,,,,,,,,,,,,,,,"9,56",,,,
"1678299441,424",,,,,,,,,,,,,,,,,"0",,,
"1678299441,428",,,,,,,,,,,,,,,,,,"0",,
"1678299441,433",,,,,,,,,,,,,,,,,,,"0",
"1678299441,436","24",,,,,,,,,,,,,,,,,,,
"1678299441,466",,"0",,,,,,,,,,,,,,,,,,
"1678299441,47",,,"0",,,,,,,,,,,,,,,,,
"1678299441,474",,,,"0",,,,,,,,,,,,,,,,
"1678299441,478",,,,,"0",,,,,,,,,,,,,,,
"1678299441,482",,,,,,"0",,,,,,,,,,,,,,
"1678299441,486",,,,,,,"0",,,,,,,,,,,,,
"1678299441,491",,,,,,,,"0",,,,,,,,,,,,
"1678299441,495",,,,,,,,,"0",,,,,,,,,,,
"1678299441,5",,,,,,,,,,"0",,,,,,,,,,
"1678299441,503",,,,,,,,,,,"0",,,,,,,,,
"1678299441,506",,,,,,,,,,,,"0",,,,,,,,
"1678299441,51",,,,,,,,,,,,,"0",,,,,,,
"1678299441,514",,,,,,,,,,,,,,"0,06",,,,,,
"1678299441,518",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299441,522",,,,,,,,,,,,,,,,"9,53",,,,
"1678299441,527",,,,,,,,,,,,,,,,,"0",,,
"1678299441,532",,,,,,,,,,,,,,,,,,"0",,
"1678299441,536",,,,,,,,,,,,,,,,,,,"0",
"1678299441,54","24",,,,,,,,,,,,,,,,,,,
"1678299441,569",,"0",,,,,,,,,,,,,,,,,,
"1678299441,573",,,"0",,,,,,,,,,,,,,,,,
"1678299441,578",,,,"0",,,,,,,,,,,,,,,,
"1678299441,581",,,,,"0",,,,,,,,,,,,,,,
"1678299441,585",,,,,,"0",,,,,,,,,,,,,,
"1678299441,589",,,,,,,"0",,,,,,,,,,,,,
"1678299441,594",,,,,,,,"0",,,,,,,,,,,,
"1678299441,598",,,,,,,,,"0",,,,,,,,,,,
"1678299441,603",,,,,,,,,,"0",,,,,,,,,,
"1678299441,606",,,,,,,,,,,"0",,,,,,,,,
"1678299441,61",,,,,,,,,,,,"0",,,,,,,,
"1678299441,613",,,,,,,,,,,,,"0",,,,,,,
"1678299441,617",,,,,,,,,,,,,,"0,05",,,,,,
"1678299441,621",,,,,,,,,,,,,,,"-0,27",,,,,
"1678299441,626",,,,,,,,,,,,,,,,"9,56",,,,
"1678299441,63",,,,,,,,,,,,,,,,,"0",,,
"1678299441,635",,,,,,,,,,,,,,,,,,"0",,
"1678299441,64",,,,,,,,,,,,,,,,,,,"0",
"1678299441,643","24",,,,,,,,,,,,,,,,,,,
"1678299441,672",,"0",,,,,,,,,,,,,,,,,,
"1678299441,676",,,"0",,,,,,,,,,,,,,,,,
"1678299441,68",,,,"0",,,,,,,,,,,,,,,,
"1678299441,684",,,,,"0",,,,,,,,,,,,,,,
"1678299441,689",,,,,,"0",,,,,,,,,,,,,,
"1678299441,693",,,,,,,"0",,,,,,,,,,,,,
"1678299441,697",,,,,,,,"0",,,,,,,,,,,,
"1678299441,702",,,,,,,,,"0",,,,,,,,,,,
"1678299441,706",,,,,,,,,,"0",,,,,,,,,,
"1678299441,71",,,,,,,,,,,"0",,,,,,,,,
"1678299441,713",,,,,,,,,,,,"0",,,,,,,,
"1678299441,716",,,,,,,,,,,,,"0",,,,,,,
"1678299441,721",,,,,,,,,,,,,,"0,04",,,,,,
"1678299441,725",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299441,729",,,,,,,,,,,,,,,,"9,55",,,,
"1678299441,734",,,,,,,,,,,,,,,,,"0",,,
"1678299441,738",,,,,,,,,,,,,,,,,,"0",,
"1678299441,743",,,,,,,,,,,,,,,,,,,"0",
"1678299441,746","24",,,,,,,,,,,,,,,,,,,
"1678299441,775",,"0",,,,,,,,,,,,,,,,,,
"1678299441,78",,,"0",,,,,,,,,,,,,,,,,
"1678299441,784",,,,"0",,,,,,,,,,,,,,,,
"1678299441,788",,,,,"0",,,,,,,,,,,,,,,
"1678299441,792",,,,,,"0",,,,,,,,,,,,,,
"1678299441,796",,,,,,,"0",,,,,,,,,,,,,
"1678299441,801",,,,,,,,"0",,,,,,,,,,,,
"1678299441,805",,,,,,,,,"0",,,,,,,,,,,
"1678299441,809",,,,,,,,,,"0",,,,,,,,,,
"1678299441,813",,,,,,,,,,,"0",,,,,,,,,
"1678299441,816",,,,,,,,,,,,"0",,,,,,,,
"1678299441,82",,,,,,,,,,,,,"0",,,,,,,
"1678299441,824",,,,,,,,,,,,,,"0,06",,,,,,
"1678299441,828",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299441,832",,,,,,,,,,,,,,,,"9,55",,,,
"1678299441,837",,,,,,,,,,,,,,,,,"0",,,
"1678299441,841",,,,,,,,,,,,,,,,,,"0",,
"1678299441,846",,,,,,,,,,,,,,,,,,,"0",
"1678299441,849","24",,,,,,,,,,,,,,,,,,,
"1678299441,879",,"0",,,,,,,,,,,,,,,,,,
"1678299441,883",,,"0",,,,,,,,,,,,,,,,,
"1678299441,887",,,,"0",,,,,,,,,,,,,,,,
"1678299441,891",,,,,"0",,,,,,,,,,,,,,,
"1678299441,895",,,,,,"0",,,,,,,,,,,,,,
"1678299441,899",,,,,,,"0",,,,,,,,,,,,,
"1678299441,904",,,,,,,,"0",,,,,,,,,,,,
"1678299441,908",,,,,,,,,"0",,,,,,,,,,,
"1678299441,913",,,,,,,,,,"0",,,,,,,,,,
"1678299441,916",,,,,,,,,,,"0",,,,,,,,,
"1678299441,92",,,,,,,,,,,,"0",,,,,,,,
"1678299441,923",,,,,,,,,,,,,"0",,,,,,,
"1678299441,927",,,,,,,,,,,,,,"0,05",,,,,,
"1678299441,931",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299441,936",,,,,,,,,,,,,,,,"9,57",,,,
"1678299441,94",,,,,,,,,,,,,,,,,"0",,,
"1678299441,945",,,,,,,,,,,,,,,,,,"0",,
"1678299441,95",,,,,,,,,,,,,,,,,,,"0",
"1678299441,953","24",,,,,,,,,,,,,,,,,,,
"1678299441,989",,"0",,,,,,,,,,,,,,,,,,
"1678299441,993",,,"0",,,,,,,,,,,,,,,,,
"1678299441,999",,,,"0",,,,,,,,,,,,,,,,
"1678299442,002",,,,,"0",,,,,,,,,,,,,,,
"1678299442,006",,,,,,"0",,,,,,,,,,,,,,
"1678299442,01",,,,,,,"0",,,,,,,,,,,,,
"1678299442,014",,,,,,,,"0",,,,,,,,,,,,
"1678299442,019",,,,,,,,,"0",,,,,,,,,,,
"1678299442,023",,,,,,,,,,"0",,,,,,,,,,
"1678299442,027",,,,,,,,,,,"0",,,,,,,,,
"1678299442,03",,,,,,,,,,,,"0",,,,,,,,
"1678299442,034",,,,,,,,,,,,,"0",,,,,,,
"1678299442,038",,,,,,,,,,,,,,"0,04",,,,,,
"1678299442,042",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299442,046",,,,,,,,,,,,,,,,"9,51",,,,
"1678299442,051",,,,,,,,,,,,,,,,,"0",,,
"1678299442,055",,,,,,,,,,,,,,,,,,"0",,
"1678299442,06",,,,,,,,,,,,,,,,,,,"0",
"1678299442,063","24",,,,,,,,,,,,,,,,,,,
"1678299442,093",,"0",,,,,,,,,,,,,,,,,,
"1678299442,097",,,"0",,,,,,,,,,,,,,,,,
"1678299442,101",,,,"0",,,,,,,,,,,,,,,,
"1678299442,105",,,,,"0",,,,,,,,,,,,,,,
"1678299442,109",,,,,,"0",,,,,,,,,,,,,,
"1678299442,113",,,,,,,"0",,,,,,,,,,,,,
"1678299442,118",,,,,,,,"0",,,,,,,,,,,,
"1678299442,122",,,,,,,,,"0",,,,,,,,,,,
"1678299442,127",,,,,,,,,,"0",,,,,,,,,,
"1678299442,13",,,,,,,,,,,"0",,,,,,,,,
"1678299442,133",,,,,,,,,,,,"0",,,,,,,,
"1678299442,137",,,,,,,,,,,,,"0",,,,,,,
"1678299442,141",,,,,,,,,,,,,,"0,06",,,,,,
"1678299442,145",,,,,,,,,,,,,,,"-0,27",,,,,
"1678299442,149",,,,,,,,,,,,,,,,"9,53",,,,
"1678299442,154",,,,,,,,,,,,,,,,,"0",,,
"1678299442,159",,,,,,,,,,,,,,,,,,"0",,
"1678299442,163",,,,,,,,,,,,,,,,,,,"0",
"1678299442,167","24",,,,,,,,,,,,,,,,,,,
"1678299442,196",,"0",,,,,,,,,,,,,,,,,,
"1678299442,2",,,"0",,,,,,,,,,,,,,,,,
"1678299442,204",,,,"0",,,,,,,,,,,,,,,,
"1678299442,208",,,,,"0",,,,,,,,,,,,,,,
"1678299442,212",,,,,,"0",,,,,,,,,,,,,,
"1678299442,216",,,,,,,"0",,,,,,,,,,,,,
"1678299442,221",,,,,,,,"0",,,,,,,,,,,,
"1678299442,225",,,,,,,,,"0",,,,,,,,,,,
"1678299442,23",,,,,,,,,,"0",,,,,,,,,,
"1678299442,233",,,,,,,,,,,"0",,,,,,,,,
"1678299442,237",,,,,,,,,,,,"0",,,,,,,,
