,0,1,2,3
665,84771,0.090000,-0.360000,9.560000
666,84894,0.100000,-0.350000,9.550000
667,85017,0.110000,-0.360000,9.540000
668,85140,0.110000,-0.330000,9.590000
669,85262,0.110000,-0.350000,9.560000
670,85385,0.100000,-0.330000,9.550000
671,85508,0.110000,-0.360000,9.520000
672,85631,0.100000,-0.340000,9.550000
673,85754,0.110000,-0.350000,9.550000
674,85877,0.100000,-0.340000,9.520000
675,86000,0.100000,-0.340000,9.530000
676,86123,0.110000,-0.340000,9.510000
677,86246,0.090000,-0.350000,9.570000
678,86369,0.090000,-0.340000,9.560000
679,86492,0.120000,-0.340000,9.520000
680,86615,0.090000,-0.340000,9.550000
681,86738,0.110000,-0.350000,9.560000
682,86861,0.100000,-0.330000,9.560000
683,86984,0.120000,-0.350000,9.530000
684,87107,0.100000,-0.340000,9.560000
685,87230,0.120000,-0.350000,9.520000
686,87353,0.110000,-0.330000,9.530000
687,87476,0.110000,-0.340000,9.580000
688,87599,0.090000,-0.340000,9.550000
689,87722,0.120000,-0.360000,9.510000
690,87845,0.120000,-0.340000,9.540000
691,87968,0.110000,-0.340000,9.570000
692,88091,0.090000,-0.340000,9.530000
693,88225,0.120000,-0.340000,9.580000
694,88337,0.110000,-0.340000,9.520000
695,88460,0.120000,-0.360000,9.540000
696,88583,0.090000,-0.340000,9.540000
697,88706,0.110000,-0.330000,9.600000
698,88829,0.100000,-0.340000,9.560000
699,88952,0.110000,-0.340000,9.550000
700,89075,0.110000,-0.340000,9.540000
701,89198,0.110000,-0.340000,9.580000
702,89332,0.110000,-0.340000,9.590000
703,89455,0.110000,-0.340000,9.580000
704,89579,0.110000,-0.350000,9.500000
705,89690,0.110000,-0.340000,9.510000
706,89813,0.100000,-0.340000,9.630000
707,89936,0.110000,-0.340000,9.540000
708,90060,0.100000,-0.340000,9.530000
709,90183,0.100000,-0.340000,9.530000
710,90306,0.110000,-0.350000,9.550000
711,90440,0.110000,-0.340000,9.570000
712,90563,0.120000,-0.350000,9.580000
713,90686,0.100000,-0.350000,9.580000
714,90809,0.090000,-0.340000,9.550000
715,90933,0.110000,-0.340000,9.540000
716,91045,0.110000,-0.340000,9.550000
717,91169,0.090000,-0.360000,9.530000
718,91292,0.110000,-0.340000,9.560000
719,91415,0.100000,-0.330000,9.550000
720,91550,0.090000,-0.360000,9.550000
721,91673,0.120000,-0.330000,9.570000
722,91796,0.100000,-0.340000,9.560000
723,91919,0.110000,-0.340000,9.580000
724,92043,0.130000,-0.350000,9.570000
725,92166,0.100000,-0.360000,9.580000
726,92289,0.120000,-0.340000,9.550000
727,92401,0.110000,-0.340000,9.550000
728,92524,0.090000,-0.330000,9.520000
729,92659,0.110000,-0.340000,9.540000
730,92782,0.120000,-0.360000,9.550000
731,92905,0.100000,-0.340000,9.570000
732,93028,0.110000,-0.350000,9.560000
733,93151,0.110000,-0.350000,9.550000
734,93274,0.120000,-0.340000,9.530000
735,93397,0.100000,-0.350000,9.510000
736,93520,0.110000,-0.340000,9.560000
737,93644,0.110000,-0.340000,9.580000
738,93767,0.100000,-0.360000,9.560000
739,93889,0.090000,-0.350000,9.580000
740,94012,0.130000,-0.350000,9.560000
741,94135,0.110000,-0.350000,9.570000
742,94258,0.090000,-0.340000,9.560000
743,94381,0.100000,-0.340000,9.560000
744,94504,0.110000,-0.360000,9.530000
745,94627,0.090000,-0.340000,9.570000
746,94750,0.130000,-0.340000,9.600000
747,94873,0.090000,-0.340000,9.530000
748,94996,0.120000,-0.340000,9.570000
749,95119,0.110000,-0.340000,9.570000
750,95242,0.100000,-0.360000,9.530000
751,95365,0.100000,-0.340000,9.550000
752,95488,0.110000,-0.340000,9.570000
753,95611,0.100000,-0.340000,9.550000
754,95734,0.110000,-0.350000,9.540000
755,95857,0.120000,-0.360000,9.560000
756,95980,0.120000,-0.360000,9.540000
757,96103,0.090000,-0.340000,9.550000
758,96226,0.100000,-0.340000,9.570000
759,96349,0.100000,-0.340000,9.560000
760,96472,0.100000,-0.340000,9.530000
761,96595,0.100000,-0.340000,9.570000
762,96718,0.110000,-0.340000,9.550000
763,96841,0.100000,-0.330000,9.560000
764,96964,0.120000,-0.340000,9.520000
765,97098,0.110000,-0.340000,9.510000
766,97210,0.110000,-0.360000,9.540000
767,97333,0.110000,-0.340000,9.580000
768,97456,0.120000,-0.340000,9.560000
769,97579,0.110000,-0.340000,9.560000
770,97702,0.120000,-0.340000,9.560000
771,97825,0.110000,-0.340000,9.580000
772,97948,0.110000,-0.340000,9.540000
773,98071,0.100000,-0.340000,9.560000
774,98206,0.100000,-0.340000,9.510000
775,98329,0.110000,-0.340000,9.530000
776,98452,0.110000,-0.340000,9.560000
777,98564,0.120000,-0.360000,9.580000
778,98687,0.100000,-0.340000,9.580000
779,98810,0.110000,-0.350000,9.520000
780,98933,0.100000,-0.340000,9.560000
781,99056,0.110000,-0.350000,9.560000
782,99179,0.100000,-0.340000,9.540000
783,99313,0.110000,-0.340000,9.560000
784,99436,0.110000,-0.340000,9.510000
785,99559,0.100000,-0.340000,9.530000
786,99682,0.120000,-0.340000,9.560000
787,99806,0.110000,-0.340000,9.610000
788,99917,0.120000,-0.340000,9.560000
789,100040,0.080000,-0.360000,9.550000
790,100163,0.130000,-0.320000,9.620000
791,100287,0.100000,-0.330000,9.520000
792,100421,0.150000,-0.340000,9.410000
793,100544,0.080000,-0.360000,9.540000
794,100667,0.110000,-0.350000,9.520000
795,100791,0.120000,-0.360000,9.520000
796,100914,0.100000,-0.340000,9.540000
797,101037,0.120000,-0.340000,9.570000
798,101160,0.100000,-0.340000,9.590000
799,101283,0.130000,-0.340000,9.560000
800,101407,0.110000,-0.350000,9.580000
801,101541,0.110000,-0.330000,9.580000
802,101664,0.130000,-0.310000,9.570000
803,101787,0.080000,-0.410000,9.590000
804,101910,0.090000,-0.320000,9.560000
805,102033,0.120000,-0.350000,9.570000
806,102157,0.100000,-0.310000,9.570000
807,102280,0.110000,-0.340000,9.540000
808,102403,0.110000,-0.350000,9.550000
809,102526,0.110000,-0.360000,9.540000
810,102661,0.100000,-0.350000,9.520000
811,102784,0.130000,-0.340000,9.580000
812,102907,0.100000,-0.330000,9.560000
813,103030,0.110000,-0.340000,9.530000
814,103153,0.090000,-0.360000,9.570000
815,103276,0.110000,-0.340000,9.540000
816,103399,0.120000,-0.340000,9.580000
817,103522,0.090000,-0.360000,9.540000
818,103645,0.120000,-0.340000,9.570000
819,103780,0.130000,-0.340000,9.570000
820,103903,0.100000,-0.340000,9.560000
821,104026,0.090000,-0.340000,9.560000
822,104150,0.100000,-0.350000,9.510000
823,104273,0.120000,-0.340000,9.520000
824,104396,0.110000,-0.340000,9.580000
825,104519,0.110000,-0.340000,9.560000
826,104642,0.120000,-0.340000,9.560000
827,104765,0.110000,-0.340000,9.550000
828,104899,0.110000,-0.350000,9.580000
829,105023,0.110000,-0.350000,9.530000
830,105146,0.120000,-0.340000,9.500000
831,105269,0.090000,-0.340000,9.590000
832,105392,0.100000,-0.340000,9.580000
833,105515,0.110000,-0.350000,9.540000
834,105639,0.110000,-0.340000,9.570000
835,105762,0.110000,-0.340000,9.540000
836,105885,0.120000,-0.340000,9.570000
837,106020,0.110000,-0.340000,9.530000
838,106143,0.110000,-0.350000,9.570000
839,106266,0.110000,-0.360000,9.590000
840,106389,0.100000,-0.350000,9.580000
841,106512,0.080000,-0.330000,9.550000
842,106636,0.110000,-0.330000,9.520000
843,106759,0.100000,-0.340000,9.540000
844,106882,0.080000,-0.360000,9.590000
845,107005,0.100000,-0.340000,9.560000
846,107140,0.100000,-0.350000,9.470000
847,107263,0.090000,-0.360000,9.580000
848,107386,0.110000,-0.350000,9.580000
849,107509,0.130000,-0.340000,9.630000
850,107632,0.110000,-0.320000,9.530000
851,107755,0.070000,-0.350000,9.570000
852,107879,0.110000,-0.350000,9.570000
853,108002,0.130000,-0.350000,9.600000
854,108125,0.100000,-0.350000,9.540000
855,108259,0.090000,-0.340000,9.580000
856,108383,0.080000,-0.350000,9.520000
857,108506,0.120000,-0.340000,9.520000
858,108629,0.110000,-0.360000,9.570000
859,108752,0.100000,-0.340000,9.580000
860,108875,0.110000,-0.340000,9.550000
861,108999,0.120000,-0.340000,9.540000
862,109122,0.090000,-0.340000,9.580000
863,109245,0.080000,-0.350000,9.560000
864,109380,0.100000,-0.340000,9.530000
865,109503,0.120000,-0.340000,9.540000
866,109626,0.090000,-0.340000,9.570000
867,109749,0.110000,-0.370000,9.570000
868,109872,0.110000,-0.350000,9.570000
869,109995,0.110000,-0.350000,9.560000
870,110119,0.090000,-0.340000,9.620000
871,110242,0.100000,-0.360000,9.560000
872,110365,0.120000,-0.340000,9.550000
873,110499,0.110000,-0.350000,9.560000
874,110622,0.110000,-0.340000,9.560000
875,110746,0.100000,-0.350000,9.550000
876,110869,0.110000,-0.340000,9.510000
877,110992,0.120000,-0.340000,9.540000
878,111115,0.100000,-0.340000,9.580000
879,111238,0.100000,-0.320000,9.580000
880,111361,0.110000,-0.340000,9.560000
881,111485,0.100000,-0.350000,9.550000
882,111619,0.100000,-0.340000,9.560000
883,111742,0.120000,-0.350000,9.560000
884,111865,0.110000,-0.320000,9.540000
885,111988,0.100000,-0.340000,9.600000
886,112111,0.110000,-0.340000,9.570000
887,112234,0.110000,-0.340000,9.550000
888,112358,0.100000,-0.350000,9.510000
889,112481,0.100000,-0.340000,9.500000
890,112604,0.100000,-0.330000,9.580000
891,112739,0.120000,-0.340000,9.560000
892,112862,0.100000,-0.350000,9.560000
893,112985,0.100000,-0.340000,9.560000
894,113108,0.120000,-0.340000,9.590000
895,113231,0.100000,-0.340000,9.510000
896,113354,0.090000,-0.340000,9.540000
897,113477,0.130000,-0.360000,9.530000
898,113600,0.120000,-0.350000,9.580000
899,113724,0.110000,-0.350000,9.570000
900,113858,0.110000,-0.320000,9.580000
901,113981,0.110000,-0.360000,9.580000
902,114104,0.110000,-0.340000,9.580000
903,114228,0.110000,-0.360000,9.520000
904,114351,0.110000,-0.340000,9.550000
905,114474,0.120000,-0.350000,9.580000
906,114597,0.100000,-0.350000,9.550000
907,114720,0.120000,-0.340000,9.540000
908,114843,0.090000,-0.340000,9.530000
909,114978,0.090000,-0.350000,9.580000
910,115101,0.120000,-0.340000,9.520000
911,115224,0.110000,-0.330000,9.540000
912,115347,0.100000,-0.350000,9.580000
913,115470,0.100000,-0.340000,9.550000
914,115593,0.110000,-0.350000,9.510000
915,115716,0.110000,-0.340000,9.510000
916,115839,0.100000,-0.350000,9.530000
917,115963,0.100000,-0.350000,9.580000
918,116097,0.110000,-0.340000,9.540000
919,116220,0.110000,-0.330000,9.530000
920,116343,0.110000,-0.350000,9.560000
921,116466,0.110000,-0.350000,9.550000
922,116590,0.100000,-0.330000,9.550000
923,116713,0.110000,-0.330000,9.550000
924,116836,0.100000,-0.330000,9.560000
925,116960,0.110000,-0.340000,9.560000
926,117082,0.090000,-0.340000,9.560000
927,117217,0.090000,-0.340000,9.500000
928,117340,0.110000,-0.340000,9.530000
929,117463,0.110000,-0.340000,9.530000
930,117586,0.110000,-0.340000,9.540000
931,117710,0.110000,-0.340000,9.560000
932,117833,0.110000,-0.350000,9.570000
933,117956,0.110000,-0.330000,9.500000
934,118079,0.090000,-0.340000,9.520000
935,118202,0.100000,-0.350000,9.580000
936,118336,0.110000,-0.340000,9.540000
937,118459,0.090000,-0.350000,9.570000
938,118583,0.110000,-0.350000,9.550000
939,118706,0.110000,-0.340000,9.570000
940,118829,0.130000,-0.340000,9.560000
941,118952,0.090000,-0.340000,9.550000
942,119075,0.100000,-0.340000,9.540000
943,119198,0.130000,-0.340000,9.570000
944,119322,0.090000,-0.340000,9.520000
945,119456,0.110000,-0.320000,9.570000
946,119579,0.110000,-0.340000,9.570000
947,119702,0.110000,-0.340000,9.520000
948,119825,0.110000,-0.340000,9.540000
949,119948,0.110000,-0.360000,9.570000
950,120072,0.130000,-0.330000,9.590000
951,120195,0.120000,-0.350000,9.600000
952,120318,0.110000,-0.350000,9.550000
953,120442,0.110000,-0.340000,9.520000
954,120576,0.110000,-0.370000,9.550000
955,120699,0.110000,-0.320000,9.570000
956,120822,0.100000,-0.340000,9.580000
957,120945,0.090000,-0.340000,9.560000
958,121069,0.110000,-0.330000,9.590000
959,121192,0.100000,-0.340000,9.480000
960,121315,0.110000,-0.350000,9.530000
961,121438,0.090000,-0.330000,9.560000
962,121561,0.110000,-0.340000,9.570000
963,121695,0.130000,-0.340000,9.610000
964,121818,0.110000,-0.340000,9.580000
965,121942,0.080000,-0.330000,9.570000
966,122065,0.120000,-0.340000,9.560000
967,122188,0.110000,-0.340000,9.520000
968,122311,0.110000,-0.340000,9.580000
969,122434,0.110000,-0.350000,9.580000
970,122557,0.110000,-0.330000,9.550000
971,122680,0.130000,-0.340000,9.580000
972,122815,0.100000,-0.350000,9.560000
973,122938,0.110000,-0.350000,9.580000
974,123062,0.110000,-0.340000,9.550000
975,123185,0.100000,-0.340000,9.520000
976,123308,0.100000,-0.340000,9.580000
977,123431,0.130000,-0.340000,9.560000
978,123554,0.110000,-0.330000,9.590000
979,123678,0.100000,-0.340000,9.530000
980,123801,0.090000,-0.330000,9.520000
981,123935,0.120000,-0.340000,9.580000
982,124059,0.110000,-0.340000,9.520000
983,124182,0.090000,-0.330000,9.530000
984,124306,0.110000,-0.340000,9.570000
985,124429,0.120000,-0.340000,9.570000
986,124552,0.110000,-0.340000,9.590000
987,124675,0.090000,-0.340000,9.510000
988,124798,0.110000,-0.360000,9.520000
989,124921,0.120000,-0.340000,9.570000
990,125055,0.110000,-0.360000,9.570000
991,125178,0.070000,-0.330000,9.540000
992,125302,0.120000,-0.350000,9.600000
993,125425,0.100000,-0.320000,9.560000
994,125548,0.120000,-0.360000,9.530000
995,125671,0.090000,-0.340000,9.570000
996,125794,0.110000,-0.350000,9.570000
997,125918,0.110000,-0.350000,9.580000
998,126041,0.100000,-0.340000,9.540000
999,126164,0.100000,-0.340000,9.600000
1000,126298,0.110000,-0.340000,9.560000
1001,126422,0.110000,-0.330000,9.530000
1002,126545,0.110000,-0.340000,9.550000
1003,126668,0.090000,-0.360000,9.560000
1004,126792,0.130000,-0.340000,9.590000
1005,126915,0.110000,-0.340000,9.550000
1006,127038,0.110000,-0.330000,9.540000
1007,127161,0.110000,-0.350000,9.550000
1008,127284,0.090000,-0.350000,9.520000
1009,127408,0.130000,-0.360000,9.560000
1010,127541,0.100000,-0.330000,9.560000
1011,127665,0.110000,-0.330000,9.570000
1012,127789,0.100000,-0.360000,9.560000
1013,127912,0.100000,-0.340000,9.500000
1014,128035,0.110000,-0.360000,9.560000
1015,128158,0.100000,-0.330000,9.540000
1016,128281,0.080000,-0.350000,9.550000
1017,128404,0.120000,-0.340000,9.570000
1018,128528,0.110000,-0.340000,9.570000
1019,128651,0.100000,-0.360000,9.570000
1020,128785,0.100000,-0.340000,9.550000
1021,128908,0.110000,-0.340000,9.550000
1022,129032,0.100000,-0.340000,9.550000
1023,129155,0.110000,-0.340000,9.550000
1024,129278,0.100000,-0.350000,9.590000
1025,129402,0.120000,-0.340000,9.560000
1026,129525,0.100000,-0.340000,9.560000
1027,129648,0.100000,-0.340000,9.530000
1028,129771,0.090000,-0.340000,9.490000
1029,129894,0.110000,-0.350000,9.560000
1030,130028,0.120000,-0.340000,9.620000
1031,130152,0.110000,-0.340000,9.610000
1032,130275,0.110000,-0.340000,9.580000
1033,130399,0.090000,-0.350000,9.520000
1034,130522,0.110000,-0.340000,9.530000
1035,130645,0.100000,-0.340000,9.550000
1036,130768,0.080000,-0.350000,9.580000
1037,130891,0.090000,-0.350000,9.550000
1038,131014,0.100000,-0.340000,9.550000
1039,131138,0.110000,-0.340000,9.560000
1040,131272,0.100000,-0.340000,9.580000
1041,131395,0.080000,-0.340000,9.560000
1042,131519,0.110000,-0.350000,9.540000
1043,131642,0.100000,-0.340000,9.540000
1044,131765,0.110000,-0.340000,9.520000
1045,131888,0.090000,-0.340000,9.540000
1046,132012,0.110000,-0.340000,9.560000
1047,132135,0.110000,-0.340000,9.520000
1048,132258,0.110000,-0.340000,9.570000
1049,132381,0.100000,-0.340000,9.570000
1050,132515,0.110000,-0.350000,9.570000
1051,132638,0.090000,-0.340000,9.580000
1052,132762,0.100000,-0.340000,9.560000
1053,132885,0.080000,-0.350000,9.550000
1054,133009,0.110000,-0.340000,9.520000
1055,133132,0.100000,-0.340000,9.550000
1056,133255,0.100000,-0.340000,9.570000
1057,133378,0.100000,-0.340000,9.570000
1058,133501,0.120000,-0.350000,9.600000
1059,133625,0.110000,-0.340000,9.540000
1060,133759,0.090000,-0.340000,9.540000
1061,133882,0.110000,-0.340000,9.540000
1062,134006,0.110000,-0.360000,9.520000
1063,134129,0.080000,-0.340000,9.600000
1064,134252,0.120000,-0.340000,9.530000
1065,134375,0.090000,-0.360000,9.550000
1066,134498,0.130000,-0.340000,9.570000
1067,134621,0.100000,-0.340000,9.510000
1068,134744,0.090000,-0.340000,9.550000
1069,134868,0.110000,-0.340000,9.540000
1070,135002,0.090000,-0.350000,9.520000
1071,135125,0.100000,-0.330000,9.540000
1072,135249,0.130000,-0.340000,9.530000
1073,135372,0.080000,-0.340000,9.550000
1074,135495,0.110000,-0.340000,9.540000
1075,135618,0.110000,-0.340000,9.570000
1076,135741,0.120000,-0.340000,9.580000
1077,135864,0.100000,-0.350000,9.560000
1078,135987,0.110000,-0.340000,9.520000
1079,136111,0.110000,-0.340000,9.580000
1080,136245,0.090000,-0.340000,9.530000
1081,136368,0.090000,-0.330000,9.560000
1082,136491,0.100000,-0.360000,9.540000
1083,136614,0.110000,-0.340000,9.580000
1084,136737,0.110000,-0.350000,9.580000
1085,136861,0.100000,-0.350000,9.540000
1086,136984,0.120000,-0.350000,9.560000
1087,137107,0.110000,-0.350000,9.580000
1088,137230,0.100000,-0.340000,9.580000
1089,137364,0.120000,-0.330000,9.550000
1090,137487,0.090000,-0.330000,9.560000
1091,137611,0.110000,-0.340000,9.590000
1092,137734,0.110000,-0.350000,9.520000
1093,137857,0.110000,-0.330000,9.490000
1094,137981,0.100000,-0.350000,9.500000
1095,138104,0.110000,-0.350000,9.600000
1096,138226,0.120000,-0.340000,9.580000
1097,138349,0.100000,-0.350000,9.450000
1098,138484,0.110000,-0.340000,9.610000
1099,138607,0.080000,-0.340000,9.590000
1100,138730,0.100000,-0.360000,9.530000
1101,138854,0.110000,-0.350000,9.490000
1102,138977,0.130000,-0.340000,9.530000
1103,139100,0.110000,-0.340000,9.600000
1104,139223,0.090000,-0.340000,9.560000
1105,139346,0.090000,-0.340000,9.550000
1106,139469,0.120000,-0.330000,9.590000
1107,139604,0.110000,-0.340000,9.500000
1108,139727,0.120000,-0.340000,9.530000
1109,139850,0.100000,-0.350000,9.520000
1110,139973,0.090000,-0.350000,9.570000
1111,140096,0.110000,-0.340000,9.540000
1112,140219,0.100000,-0.340000,9.520000
1113,140342,0.100000,-0.350000,9.540000
1114,140466,0.100000,-0.340000,9.560000
1115,140589,0.120000,-0.340000,9.570000
1116,140723,0.090000,-0.350000,9.570000
1117,140846,0.160000,-0.320000,9.400000
1118,140969,0.100000,-0.330000,9.500000
1119,141093,0.070000,-0.350000,9.510000
1120,141216,0.120000,-0.340000,9.580000
1121,141339,0.110000,-0.380000,9.560000
1122,141462,0.120000,-0.300000,9.570000
1123,141585,0.110000,-0.370000,9.460000
1124,141709,0.130000,-0.320000,9.530000
1125,141843,0.120000,-0.360000,9.600000
1126,141966,0.100000,-0.340000,9.510000
1127,142090,0.150000,-0.330000,9.540000
1128,142213,0.080000,-0.330000,9.600000
1129,142336,0.140000,-0.330000,9.530000
1130,142459,0.090000,-0.340000,9.540000
1131,142582,0.140000,-0.330000,9.560000
1132,142705,0.110000,-0.340000,9.550000
1133,142829,0.120000,-0.330000,9.570000
1134,142963,0.130000,-0.340000,9.570000
1135,143086,0.100000,-0.330000,9.510000
1136,143209,0.110000,-0.350000,9.560000
1137,143332,0.110000,-0.340000,9.560000
1138,143456,0.120000,-0.340000,9.540000
1139,143579,0.120000,-0.340000,9.540000
1140,143702,0.120000,-0.350000,9.560000
1141,143825,0.110000,-0.350000,9.530000
1142,143948,0.120000,-0.330000,9.520000
1143,144083,0.100000,-0.330000,9.510000
1144,144206,0.130000,-0.320000,9.520000
1145,144329,0.120000,-0.340000,9.490000
1146,144452,0.130000,-0.340000,9.570000
1147,144576,0.140000,-0.340000,9.550000
1148,144699,0.110000,-0.350000,9.540000
1149,144822,0.090000,-0.330000,9.560000
1150,144945,0.130000,-0.340000,9.520000
1151,145068,0.130000,-0.320000,9.540000
1152,145203,0.100000,-0.340000,9.530000
1153,145326,0.100000,-0.350000,9.520000
1154,145449,0.130000,-0.340000,9.600000
1155,145572,0.110000,-0.340000,9.570000
1156,145695,0.110000,-0.340000,9.530000
1157,145818,0.110000,-0.350000,9.530000
1158,145941,0.160000,-0.330000,9.620000
1159,146065,0.120000,-0.340000,9.520000
1160,146188,0.080000,-0.360000,9.560000
1161,146322,0.130000,-0.340000,9.530000
1162,146445,0.140000,-0.340000,9.530000
1163,146568,0.140000,-0.320000,9.560000
1164,146691,0.100000,-0.330000,9.580000
1165,146814,0.110000,-0.340000,9.560000
1166,146938,0.160000,-0.330000,9.540000
1167,147061,0.110000,-0.350000,9.700000
1168,147184,0.110000,-0.330000,9.540000
1169,147307,0.130000,-0.340000,9.580000
1170,147441,0.110000,-0.330000,9.530000
1171,147565,0.110000,-0.350000,9.560000
1172,147688,0.130000,-0.340000,9.560000
1173,147811,0.120000,-0.330000,9.510000
1174,147934,0.110000,-0.330000,9.560000
1175,148057,0.110000,-0.330000,9.580000
1176,148180,0.120000,-0.330000,9.520000
1177,148303,0.110000,-0.350000,9.590000
1178,148427,0.130000,-0.350000,9.540000
1179,148561,0.110000,-0.330000,9.580000
1180,148684,0.100000,-0.340000,9.530000
1181,148807,0.110000,-0.340000,9.500000
1182,148930,0.100000,-0.340000,9.560000
1183,149054,0.130000,-0.310000,9.580000
1184,149177,0.090000,-0.360000,9.560000
1185,149300,0.110000,-0.340000,9.590000
1186,149423,0.110000,-0.360000,9.530000
1187,149546,0.110000,-0.360000,9.560000
1188,149681,0.090000,-0.340000,9.530000
1189,149804,0.120000,-0.330000,9.470000
1190,149927,0.110000,-0.310000,9.530000
1191,150050,0.120000,-0.340000,9.570000
1192,150173,0.100000,-0.360000,9.550000
1193,150296,0.110000,-0.350000,9.580000
1194,150420,0.120000,-0.330000,9.570000
1195,150543,0.100000,-0.340000,9.550000
1196,150666,0.110000,-0.340000,9.570000
1197,150800,0.140000,-0.340000,9.580000
1198,150924,0.120000,-0.350000,9.560000
1199,151047,0.110000,-0.340000,9.520000
1200,151170,0.120000,-0.320000,9.550000
1201,151293,0.120000,-0.330000,9.550000
1202,151416,0.100000,-0.340000,9.560000
1203,151539,0.120000,-0.340000,9.550000
1204,151662,0.120000,-0.330000,9.560000
1205,151786,0.110000,-0.320000,9.500000
1206,151920,0.100000,-0.320000,9.530000
1207,152043,0.110000,-0.350000,9.540000
1208,152166,0.110000,-0.330000,9.610000
1209,152289,0.120000,-0.330000,9.560000
1210,152412,0.100000,-0.350000,9.530000
1211,152535,0.110000,-0.350000,9.550000
1212,152659,0.110000,-0.340000,9.500000
1213,152781,0.120000,-0.330000,9.560000
1214,152905,0.120000,-0.340000,9.600000
1215,153039,0.110000,-0.330000,9.500000
1216,153162,0.130000,-0.360000,9.600000
1217,153286,0.130000,-0.340000,9.580000
1218,153409,0.100000,-0.340000,9.510000
1219,153532,0.120000,-0.340000,9.530000
1220,153655,0.110000,-0.320000,9.560000
1221,153778,0.110000,-0.340000,9.580000
1222,153901,0.100000,-0.350000,9.570000
1223,154025,0.130000,-0.330000,9.560000
1224,154159,0.140000,-0.330000,9.600000
1225,154282,0.110000,-0.340000,9.540000
1226,154405,0.100000,-0.320000,9.600000
1227,154528,0.140000,-0.340000,9.540000
1228,154651,0.120000,-0.340000,9.550000
1229,154775,0.110000,-0.330000,9.580000
1230,154898,0.120000,-0.340000,9.520000
1231,155021,0.120000,-0.340000,9.540000
1232,155144,0.130000,-0.340000,9.510000
1233,155278,0.100000,-0.330000,9.530000
1234,155401,0.130000,-0.340000,9.530000
1235,155524,0.120000,-0.350000,9.550000
1236,155647,0.110000,-0.340000,9.580000
1237,155770,0.110000,-0.330000,9.580000
1238,155894,0.110000,-0.340000,9.520000
1239,156017,0.110000,-0.330000,9.560000
1240,156140,0.120000,-0.340000,9.580000
1241,156263,0.110000,-0.340000,9.550000
1242,156398,0.110000,-0.340000,9.550000
1243,156521,0.120000,-0.340000,9.560000
1244,156644,0.110000,-0.340000,9.590000
1245,156767,0.110000,-0.340000,9.530000
1246,156890,0.110000,-0.320000,9.520000
1247,157013,0.110000,-0.340000,9.510000
1248,157136,0.100000,-0.340000,9.560000
1249,157259,0.130000,-0.330000,9.570000
1250,157383,0.150000,-0.340000,9.530000
1251,157517,0.100000,-0.330000,9.570000
1252,157640,0.110000,-0.330000,9.560000
1253,157763,0.110000,-0.330000,9.560000
1254,157886,0.120000,-0.340000,9.500000
1255,158010,0.110000,-0.340000,9.560000
1256,158133,0.130000,-0.330000,9.550000
1257,158256,0.110000,-0.330000,9.550000
1258,158379,0.120000,-0.350000,9.520000
1259,158502,0.110000,-0.340000,9.560000
1260,158636,0.120000,-0.340000,9.530000
1261,158760,0.120000,-0.320000,9.520000
1262,158883,0.110000,-0.330000,9.550000
1263,159006,0.110000,-0.340000,9.540000
1264,159130,0.130000,-0.340000,9.530000
1265,159252,0.110000,-0.340000,9.550000
1266,159375,0.120000,-0.330000,9.570000
1267,159499,0.150000,-0.330000,9.580000
1268,159622,0.110000,-0.340000,9.560000
1269,159756,0.110000,-0.340000,9.510000
1270,159880,0.120000,-0.340000,9.610000
1271,160003,0.120000,-0.340000,9.530000
1272,160126,0.110000,-0.350000,9.540000
1273,160249,0.110000,-0.330000,9.560000
1274,160373,0.130000,-0.340000,9.490000
1275,160496,0.120000,-0.340000,9.580000
1276,160619,0.140000,-0.330000,9.560000
1277,160742,0.120000,-0.340000,9.510000
1278,160877,0.110000,-0.340000,9.510000
1279,161000,0.120000,-0.350000,9.530000
1280,161123,0.120000,-0.340000,9.570000
1281,161247,0.110000,-0.340000,9.550000
1282,161370,0.100000,-0.340000,9.460000
1283,161493,0.120000,-0.330000,9.540000
1284,161617,0.110000,-0.340000,9.560000
1285,161740,0.120000,-0.340000,9.580000
1286,161862,0.100000,-0.320000,9.550000
1287,161986,0.110000,-0.340000,9.530000
1288,162120,0.100000,-0.330000,9.510000
1289,162243,0.120000,-0.340000,9.540000
1290,162367,0.110000,-0.330000,9.570000
1291,162490,0.110000,-0.330000,9.520000
1292,162613,0.110000,-0.340000,9.520000
1293,162737,0.110000,-0.340000,9.540000
1294,162860,0.110000,-0.330000,9.560000
1295,162984,0.110000,-0.340000,9.560000
1296,163107,0.110000,-0.340000,9.560000
1297,163230,0.110000,-0.340000,9.550000
1298,163364,0.100000,-0.340000,9.540000
1299,163487,0.110000,-0.350000,9.510000
1300,163611,0.110000,-0.330000,9.520000
1301,163734,0.120000,-0.340000,9.520000
1302,163857,0.130000,-0.340000,9.520000
1303,163980,0.110000,-0.350000,9.570000
1304,164103,0.110000,-0.340000,9.520000
1305,164226,0.140000,-0.330000,9.550000
1306,164350,0.080000,-0.310000,9.580000
1307,164473,0.120000,-0.340000,9.540000
1308,164607,0.110000,-0.340000,9.570000
1309,164731,0.110000,-0.330000,9.550000
1310,164854,0.120000,-0.340000,9.560000
1311,164977,0.100000,-0.330000,9.570000
1312,165101,0.110000,-0.330000,9.540000
1313,165224,0.120000,-0.340000,9.530000
1314,165347,0.120000,-0.350000,9.560000
1315,165470,0.110000,-0.350000,9.550000
